"Txhash","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x1c3af2f5e53b4e6c7e8a23e571a8878a31150f427efb50f74d501d07e3874cdb","1663978159","2022-09-24 00:09:19","0x846976adde6f17afd4590312781dca81455c21d8","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","4,695.93682145196050524","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x1c3af2f5e53b4e6c7e8a23e571a8878a31150f427efb50f74d501d07e3874cdb","1663978159","2022-09-24 00:09:19","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x846976adde6f17afd4590312781dca81455c21d8","7,338.517655019885032605","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x11348b9c72dff55e4ba41f79fab60ec075671dc1cb591dce365eb8a8116b3c2a","1663978375","2022-09-24 00:12:55","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.074713190341539093","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x11348b9c72dff55e4ba41f79fab60ec075671dc1cb591dce365eb8a8116b3c2a","1663978375","2022-09-24 00:12:55","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0.116507654632166723","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x11348b9c72dff55e4ba41f79fab60ec075671dc1cb591dce365eb8a8116b3c2a","1663978375","2022-09-24 00:12:55","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.057782620645715118","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x11348b9c72dff55e4ba41f79fab60ec075671dc1cb591dce365eb8a8116b3c2a","1663978375","2022-09-24 00:12:55","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0.03683243073386604","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x11348b9c72dff55e4ba41f79fab60ec075671dc1cb591dce365eb8a8116b3c2a","1663978375","2022-09-24 00:12:55","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.03683243073386604","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x11348b9c72dff55e4ba41f79fab60ec075671dc1cb591dce365eb8a8116b3c2a","1663978375","2022-09-24 00:12:55","0x2d6e4c67f362738ea48cb3a742edae74ba8eb3e5","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.057609273752118521","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x4c4516a704c7f20483b71c5c761324993628801b3c124a94262136caae0a371e","1663978465","2022-09-24 00:14:25","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.009817813464297588","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x4c4516a704c7f20483b71c5c761324993628801b3c124a94262136caae0a371e","1663978465","2022-09-24 00:14:25","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.006258178034031969","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x9d9739d9e940327c3e9947221092c997602dcf5e0294b6a90a6160006c0ea3dc","1663978857","2022-09-24 00:20:57","0x410600dd6135cb649d134f414bed264243e43b5b","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","980.429830764227440368","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x9d9739d9e940327c3e9947221092c997602dcf5e0294b6a90a6160006c0ea3dc","1663978857","2022-09-24 00:20:57","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x1111111254fb6c44bac0bed2854e76f90643097d","624.778649173607317586","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x09e167371c36383b8c6ac3ede07f860e452a8e2c654108b9d08784031dead7b0","1663978981","2022-09-24 00:23:01","0xefa98fdf168f372e5e9e9b910fcdfd65856f3986","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","1.03131879891830437","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x09e167371c36383b8c6ac3ede07f860e452a8e2c654108b9d08784031dead7b0","1663978981","2022-09-24 00:23:01","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x41b5b3779faabe1cad61d190d2379c44b4c18fa2","1.609152592087918829","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x1d6c9c7e702efc5dc02006c820490a379ff24105a529e70be34ec1ad4a8a584c","1663979441","2022-09-24 00:30:41","0x077d79c5f8d7186bc3bb96134a336a6aa928a11b","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","10.819288647196403376","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x1d6c9c7e702efc5dc02006c820490a379ff24105a529e70be34ec1ad4a8a584c","1663979441","2022-09-24 00:30:41","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xf04adbf75cdfc5ed26eea4bbbb991db002036bdd","16.881097046059674394","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xde45b7b0218964c94fb1d78649fbb014cb470766314319ca676ea10aefaea2b2","1663979868","2022-09-24 00:37:48","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.02167907732089957","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xde45b7b0218964c94fb1d78649fbb014cb470766314319ca676ea10aefaea2b2","1663979868","2022-09-24 00:37:48","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.013811195970527648","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x239d3e2cd46a180275feec8eb1b84e840d95bf35b2fd60aa1bcf6db0d8dc1fd6","1663980190","2022-09-24 00:43:10","0x0bfb88ca1ec456b671caf804ffd4a3517e3673e8","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","1.530490786482302725","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x239d3e2cd46a180275feec8eb1b84e840d95bf35b2fd60aa1bcf6db0d8dc1fd6","1663980190","2022-09-24 00:43:10","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xb8df84f1d4105f006d1675bacb143deeb74fd801","2.387977574249485178","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xd9f46c0daea0712b364fb2e2acc15392ec3e25310db15a06cda99713901ad59c","1663980459","2022-09-24 00:47:39","0xeef611894ceae652979c9d0dae1deb597790c6ee","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","54.278740862861840529","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xd9f46c0daea0712b364fb2e2acc15392ec3e25310db15a06cda99713901ad59c","1663980459","2022-09-24 00:47:39","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f","34.579126978260414223","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x2d6d4e4f7aa2ae206db85372f122a3262343b1b1bba2eb9531b57fa0ae4d1688","1663981269","2022-09-24 01:01:09","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.004456043931458819","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x2d6d4e4f7aa2ae206db85372f122a3262343b1b1bba2eb9531b57fa0ae4d1688","1663981269","2022-09-24 01:01:09","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.002838748173844562","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xc8396c066614d5bd9aa69da4431b0581466ce5cf5b9846613cf4aed811fa8d5d","1663981313","2022-09-24 01:01:53","0x13927a60c7bf4d3d00e3c1593e0ec713e35d2106","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","6,424.008396704560574947","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xc8396c066614d5bd9aa69da4431b0581466ce5cf5b9846613cf4aed811fa8d5d","1663981313","2022-09-24 01:01:53","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x13927a60c7bf4d3d00e3c1593e0ec713e35d2106","4,084.842853817389652997","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x2e3234c1346d57ea423b139f52b2b9247b71ff312c3a5d9e0041dfd5be3c147e","1663981361","2022-09-24 01:02:41","0x0bfb88ca1ec456b671caf804ffd4a3517e3673e8","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.967200096798237631","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x2e3234c1346d57ea423b139f52b2b9247b71ff312c3a5d9e0041dfd5be3c147e","1663981361","2022-09-24 01:02:41","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xb8df84f1d4105f006d1675bacb143deeb74fd801","1.514773791897683735","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x3e3058df99044b22238e76b23e41fe214bddfda5fd1c9412e7446281c056f563","1663981803","2022-09-24 01:10:03","0x9ef0ec7d2cdbb66bcfbd2d5bd41229bf71d69444","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.1685","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x3e3058df99044b22238e76b23e41fe214bddfda5fd1c9412e7446281c056f563","1663981803","2022-09-24 01:10:03","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xf04adbf75cdfc5ed26eea4bbbb991db002036bdd","0.263894981673483869","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x2f8dd53bd305986cb24ed376ef4b113970337b4cfb604f09847d85acc09de6f2","1663982323","2022-09-24 01:18:43","0x13927a60c7bf4d3d00e3c1593e0ec713e35d2106","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","1,513.224890859117507517","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x2f8dd53bd305986cb24ed376ef4b113970337b4cfb604f09847d85acc09de6f2","1663982323","2022-09-24 01:18:43","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x13927a60c7bf4d3d00e3c1593e0ec713e35d2106","960.002698088542429511","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xf7ac758022fbfbbc36f7823ca658b6e51248b329ad2cd8b0df1394b59302fcd6","1663982503","2022-09-24 01:21:43","0x706c2354737533b99c406d684c15db75d6ebcaf9","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","7.585061475241721434","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xf7ac758022fbfbbc36f7823ca658b6e51248b329ad2cd8b0df1394b59302fcd6","1663982503","2022-09-24 01:21:43","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x706c2354737533b99c406d684c15db75d6ebcaf9","11.889666266873625356","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x2c68d4a1ba45bc99d4733c4c86aebc0298071f424b90d347aa8efb417dfe657a","1663982599","2022-09-24 01:23:19","0xb8df84f1d4105f006d1675bacb143deeb74fd801","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","1.511141939900913065","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x2c68d4a1ba45bc99d4733c4c86aebc0298071f424b90d347aa8efb417dfe657a","1663982599","2022-09-24 01:23:19","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xb8df84f1d4105f006d1675bacb143deeb74fd801","2.36872158400573817","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x347dc23072feea1efaf11c84ddf49b438418a93bb79480c8f9582febf364d111","1663982669","2022-09-24 01:24:29","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.000916681682178389","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x347dc23072feea1efaf11c84ddf49b438418a93bb79480c8f9582febf364d111","1663982669","2022-09-24 01:24:29","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.000581300117284204","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xc8ea306cda7d4f2bbaaa8dced7bd2e3de831fa1895e56431fc84a954e9dd6427","1663982739","2022-09-24 01:25:39","0x706c2354737533b99c406d684c15db75d6ebcaf9","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","38.46","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xc8ea306cda7d4f2bbaaa8dced7bd2e3de831fa1895e56431fc84a954e9dd6427","1663982739","2022-09-24 01:25:39","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x706c2354737533b99c406d684c15db75d6ebcaf9","24.388568260805642084","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x9d39c88380510a1b7d6e2683c6e30fa2c55fe53d4762979c7804356c334b5eb1","1663982885","2022-09-24 01:28:05","0xa342b29ade6837b519bd9067047e85edbe86e2ad","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","553","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x9d39c88380510a1b7d6e2683c6e30fa2c55fe53d4762979c7804356c334b5eb1","1663982885","2022-09-24 01:28:05","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x1111111254fb6c44bac0bed2854e76f90643097d","350.612862303591082073","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xeb08caefea8bc4585508b4b6ec0aab83af73c76c6d247dfd68327f564ad6105d","1663982967","2022-09-24 01:29:27","0x71083873027583cf3b6a94c5baddc20482c587ee","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","1.337139399109556677","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xeb08caefea8bc4585508b4b6ec0aab83af73c76c6d247dfd68327f564ad6105d","1663982967","2022-09-24 01:29:27","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x8fd175fda06aeb02d8e10d3b9dead8a122d4d9d8","2.096687474506236389","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xe60dacacabafc7fe9d8e0a0938648e8898284068828aa80ffbeb823df1312c05","1663983359","2022-09-24 01:35:59","0x0bfb88ca1ec456b671caf804ffd4a3517e3673e8","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","1.608366567877115784","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xe60dacacabafc7fe9d8e0a0938648e8898284068828aa80ffbeb823df1312c05","1663983359","2022-09-24 01:35:59","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x667127d30d2112966503c0ce34071e23f982f18e","2.521979021101872739","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x08f2bc3effd56567d2ce41f484fe057c025235b587734c992af5c827074fc06c","1663983541","2022-09-24 01:39:01","0x3cbc647b54625b5a4dcfc34430e1418b5dc7da57","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","50","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x08f2bc3effd56567d2ce41f484fe057c025235b587734c992af5c827074fc06c","1663983541","2022-09-24 01:39:01","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xeef611894ceae652979c9d0dae1deb597790c6ee","78.400032142607188297","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x8729f625e9ddf6a70d98cd8ba304599780b83755850afbf1ebc85c19d69631cd","1663983549","2022-09-24 01:39:09","0xadd7ee56650d50b582cdaadc7e761799df113160","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","5.042241174584765887","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x8729f625e9ddf6a70d98cd8ba304599780b83755850afbf1ebc85c19d69631cd","1663983549","2022-09-24 01:39:09","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xb8df84f1d4105f006d1675bacb143deeb74fd801","7.906038915356912044","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x174f0ceda235288e462334e559ddc67815053fc6c5d1982e3bf9abec5b1c5701","1663984069","2022-09-24 01:47:49","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.012713123383018904","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x174f0ceda235288e462334e559ddc67815053fc6c5d1982e3bf9abec5b1c5701","1663984069","2022-09-24 01:47:49","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.008059502657029106","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xbbcfb52ddebcf4ca97a12dd5eb95594662fb6a9e87d4b7e9235b23eb36cef8db","1663984831","2022-09-24 02:00:31","0x4d82a8afdf423681b60811943015c26d0c796ae9","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","5.5363033213350009","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xbbcfb52ddebcf4ca97a12dd5eb95594662fb6a9e87d4b7e9235b23eb36cef8db","1663984831","2022-09-24 02:00:31","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x4d82a8afdf423681b60811943015c26d0c796ae9","3.509741734700947004","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x7f778da000fe2d5c8ba137d491c8d887c8015923bde507647a1d8631ebc0c627","1663984903","2022-09-24 02:01:43","0x13927a60c7bf4d3d00e3c1593e0ec713e35d2106","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","845.873856224708930264","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x7f778da000fe2d5c8ba137d491c8d887c8015923bde507647a1d8631ebc0c627","1663984903","2022-09-24 02:01:43","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x13927a60c7bf4d3d00e3c1593e0ec713e35d2106","536.110052578626965866","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x665b468b704da00d2068f5ab916ed45156550664dc5041d335167ccfd3b249d8","1663984923","2022-09-24 02:02:03","0x3bb701b444690543e567e0a964dc273abaae0fe9","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","2,077.576392200589028022","N/A","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","Uniswap V2","UNI-V2"
"0x665b468b704da00d2068f5ab916ed45156550664dc5041d335167ccfd3b249d8","1663984923","2022-09-24 02:02:03","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x0000000000000000000000000000000000000000","2,077.576392200589028022","N/A","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","Uniswap V2","UNI-V2"
"0x665b468b704da00d2068f5ab916ed45156550664dc5041d335167ccfd3b249d8","1663984923","2022-09-24 02:02:03","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x3bb701b444690543e567e0a964dc273abaae0fe9","2,923.409874078996229774","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x665b468b704da00d2068f5ab916ed45156550664dc5041d335167ccfd3b249d8","1663984923","2022-09-24 02:02:03","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x3bb701b444690543e567e0a964dc273abaae0fe9","1,857.959924482671184376","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x46e97db15e4fa51671c0118233b1e1eccd1e7fd25c2c9ca2454e34d7e8d7331c","1663985207","2022-09-24 02:06:47","0x3bb701b444690543e567e0a964dc273abaae0fe9","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","217.394645745454439418","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x46e97db15e4fa51671c0118233b1e1eccd1e7fd25c2c9ca2454e34d7e8d7331c","1663985207","2022-09-24 02:06:47","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x3bb701b444690543e567e0a964dc273abaae0fe9","341","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x8d1cd07530b9181359b4018797249638e8069284b4de5efa6e2f2509e304af16","1663985279","2022-09-24 02:07:59","0xf04adbf75cdfc5ed26eea4bbbb991db002036bdd","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","24.775892037516199516","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x8d1cd07530b9181359b4018797249638e8069284b4de5efa6e2f2509e304af16","1663985279","2022-09-24 02:07:59","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x84aae58431d783e7976d2a994a03d35c9a28c5ca","15.701967941429357227","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xfccde90d1ccd901e7915f272c70bb89f66671210febdca395b5020a7287dbcea","1663985301","2022-09-24 02:08:21","0xd50d2876845f7c481b79f989753ec58f68064bf1","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","11.570744088356239105","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xfccde90d1ccd901e7915f272c70bb89f66671210febdca395b5020a7287dbcea","1663985301","2022-09-24 02:08:21","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x1111111254fb6c44bac0bed2854e76f90643097d","7.332996820744371614","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x09090c7f421f9ce6f24d48803e3fcb0c451efdd0596538d8db8b26bfd7beacac","1663985473","2022-09-24 02:11:13","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.01979277491040155","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x09090c7f421f9ce6f24d48803e3fcb0c451efdd0596538d8db8b26bfd7beacac","1663985473","2022-09-24 02:11:13","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.012543693476125578","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0xf80549669126d8a057601fa76560eaf4d26ff6a1cedbf4f405080c995209a077","1663985493","2022-09-24 02:11:33","0xf04adbf75cdfc5ed26eea4bbbb991db002036bdd","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","285.087077821424973056","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xf80549669126d8a057601fa76560eaf4d26ff6a1cedbf4f405080c995209a077","1663985493","2022-09-24 02:11:33","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0x654bbde8384910126442045bd562d21e11f2c8f3","180.659350162272786716","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x03f9ce4620152ed846bdd2b3e7cabce816cdefd2119c0a3a531355e5b9cd3d62","1663986874","2022-09-24 02:34:34","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.006756477426447545","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x03f9ce4620152ed846bdd2b3e7cabce816cdefd2119c0a3a531355e5b9cd3d62","1663986874","2022-09-24 02:34:34","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0.004281217573550494","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x5db6b8923b992b33a9ccaddf2179b9c54a2148e580a96f644f67051b3611357f","1663987126","2022-09-24 02:38:46","0xb6c7134a5d49664854e613df6568921c52b57175","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","148.349250480476468317","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x5db6b8923b992b33a9ccaddf2179b9c54a2148e580a96f644f67051b3611357f","1663987126","2022-09-24 02:38:46","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xb6c7134a5d49664854e613df6568921c52b57175","93.996932210609968115","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x4328b08128f191ac6356a1f4dffc067985d67f749e5a9cdf86a21e2361bac8ef","1663987144","2022-09-24 02:39:04","0xdb6f1920a889355780af7570773609bd8cb1f498","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","500","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x4328b08128f191ac6356a1f4dffc067985d67f749e5a9cdf86a21e2361bac8ef","1663987144","2022-09-24 02:39:04","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xdb6f1920a889355780af7570773609bd8cb1f498","784.245121518251452722","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0x2125ef6f8174e0905efff49f02874fbb71a7fbd8c1e15f89548cdef5795fb391","1663987654","2022-09-24 02:47:34","0x3e051c89cd06e6867ce98c758fcc665d2148e1bb","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","500","N/A","0xe5417af564e4bfda1c483642db72007871397896","Gains Network","GNS"
"0x2125ef6f8174e0905efff49f02874fbb71a7fbd8c1e15f89548cdef5795fb391","1663987654","2022-09-24 02:47:34","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0xf04adbf75cdfc5ed26eea4bbbb991db002036bdd","783.887617964471482962","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
"0xde2df5a8db5aeb62626547ec133c19d8e71baeaa56c198c7c9b65d03abd77299","1663988274","2022-09-24 02:57:54","0xd1ca4afbd003bb83eb9784149af7ebd8fb09b36c","0x6e53cb6942e518376e9e763554db1a45ddcd25c4","0.002090686400260769","N/A","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI"
